sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
8282,2026-06-16 18:45:40,2026-06,segment_12,200_stab,466.49309375,56.739601,-55.437359,-67.397554826718,11647.0038042771,-3804.24742898777,41971.4193184435,43723.2779617725,437.232779617725,369.835224791007,0,normal,,normal_semisynthetic
8283,2026-06-16 18:46:00,2026-06,segment_12,200_stab,465.59821875,55.494997,-56.046489,-53.337800693354,12131.1251040678,-3872.52262352099,41597.1565164322,43502.6902387977,435.026902387977,381.689101694623,0,normal,,normal_semisynthetic
8284,2026-06-16 18:46:10,2026-06,segment_12,200_stab,465.1500625,54.872282,-56.338535,-55.4125578869801,12373.9087441401,-3905.67338280619,41398.0666628831,43383.958159739,433.83958159739,378.42702371041,0,normal,,normal_semisynthetic
8285,2026-06-16 18:46:30,2026-06,segment_12,200_stab,464.25321875,53.626172,-56.899751,-28.1411103953308,12859.6349634328,-3970.10454708925,40975.8223669191,43129.4558295473,431.294558295473,403.153447900142,0,normal,,normal_semisynthetic
8286,2026-06-16 18:46:40,2026-06,segment_12,200_stab,463.8035625,53.000953,-57.1705,-0.54919788113358,13102.7998833544,-4001.5147005036,40751.970565551,42993.2388830746,429.932388830746,429.383190949612,0,normal,,normal_semisynthetic
8287,2026-06-16 18:46:50,2026-06,segment_12,200_stab,463.3539375,52.375151,-57.434753,-4.41547819490478,13345.5073564719,-4032.36452969566,40519.8961706115,42851.1903682865,428.511903682865,424.09642548796,0,normal,,normal_semisynthetic
8288,2026-06-16 18:47:00,2026-06,segment_12,200_stab,462.90359375,51.747535,-57.693337,-60.4021726827531,13587.9927799807,-4062.72763055554,40279.1250432597,42703.0118122766,427.030118122766,366.627945440013,0,normal,,normal_semisynthetic
8289,2026-06-16 18:47:20,2026-06,segment_12,200_stab,462.0065,50.493823,-58.191866,7.27929361116958,14068.6687643247,-4121.70920856514,39774.2865281082,42389.9728287281,423.899728287281,431.17902189845,0,normal,,normal_semisynthetic
8290,2026-06-16 18:47:40,2026-06,segment_12,200_stab,461.11109375,49.236143,-58.669801,-15.8573254616663,14544.3889211319,-4178.71852739345,39236.3051129526,42053.4014859326,420.534014859326,404.67668939766,0,normal,,normal_semisynthetic
8291,2026-06-16 18:47:50,2026-06,segment_12,200_stab,460.6654375,48.607239,-58.901119,0.749741347877659,14779.2943410257,-4206.43935753426,38955.645784685,41876.7717450753,418.767717450753,419.517458798631,0,normal,,normal_semisynthetic
8292,2026-06-16 18:48:10,2026-06,segment_12,200_stab,459.778375,47.34806,-59.350088,-10.1188975504884,15242.6037664178,-4260.39898753615,38370.9103452277,41506.8034162415,415.068034162415,404.949136611926,0,normal,,normal_semisynthetic
8293,2026-06-16 18:48:30,2026-06,segment_12,200_stab,458.89728125,46.085889,-59.782569,-40.4579962106649,15696.3126884645,-4312.45175895222,37755.0843534295,41114.6916165245,411.146916165245,370.688919954581,0,normal,,normal_semisynthetic
8294,2026-06-16 18:48:40,2026-06,segment_12,200_stab,458.46109375,45.456067,-59.992297,44.8085212766065,15918.2409333122,-4337.6689572294,37437.0139254852,40911.3160146488,409.113160146488,453.921681423095,0,normal,,normal_semisynthetic
8295,2026-06-16 18:48:50,2026-06,segment_12,200_stab,458.02584375,44.823957,-60.198958,-13.0668869821143,16137.7489064979,-4362.47069098668,37110.7813971638,40702.1889608774,407.021889608774,393.95500262666,0,normal,,normal_semisynthetic
8296,2026-06-16 18:49:00,2026-06,segment_12,200_stab,457.593125,44.191461,-60.402074,-10.2470472710763,16353.9900244983,-4386.77662451383,36777.4871281534,40488.0273455778,404.880273455778,394.633226184702,0,normal,,normal_semisynthetic
8297,2026-06-16 18:49:10,2026-06,segment_12,200_stab,457.16390625,43.559846,-60.601399,69.7635336818665,16566.3797280965,-4410.53513337146,36437.9800559841,40269.3946815505,402.693946815505,472.457480497371,0,normal,,normal_semisynthetic
8298,2026-06-16 18:49:30,2026-06,segment_12,200_stab,456.31334375,42.294259,-60.990836,13.4338004614536,16980.6939072991,-4456.57304303,35738.3454905379,39817.5130722939,398.175130722939,411.608931184393,0,normal,,normal_semisynthetic
8299,2026-06-16 18:49:40,2026-06,segment_12,200_stab,455.89365625,41.662201,-61.18064,23.001570718801,17181.7185519006,-4478.76605431331,35379.6474101127,39585.2276566636,395.852276566636,418.853847285437,0,normal,,normal_semisynthetic
8300,2026-06-16 18:50:00,2026-06,segment_12,200_stab,455.06053125,40.390679,-61.55365,40.2778731160029,17573.6311595433,-4521.74804878619,34640.3041549748,39105.3626693007,391.053626693007,431.33149980901,0,normal,,normal_semisynthetic
8301,2026-06-16 18:50:20,2026-06,segment_12,200_stab,454.246375,39.123617,-61.914428,80.7429524127543,17946.8783350652,-4562.27965856984,33881.3552261657,38611.5406273598,386.115406273598,466.858358686353,0,normal,,normal_semisynthetic
8302,2026-06-16 18:50:40,2026-06,segment_12,200_stab,453.45003125,37.857198,-62.264981,50.2150562588562,18302.0037009574,-4600.37074826855,33102.3400256481,38103.6962205113,381.036962205113,431.25201846397,0,normal,,normal_semisynthetic
8303,2026-06-16 18:51:00,2026-06,segment_12,200_stab,452.6698125,36.586482,-62.607426,58.7530451215036,18639.7844377807,-4636.00792879279,32301.8618681158,37581.1709975832,375.811709975832,434.564755097336,0,normal,,normal_semisynthetic
8304,2026-06-16 18:51:10,2026-06,segment_12,200_stab,452.286,35.949099,-62.775913,20.2421824111649,18802.0920195181,-4652.85509975129,31893.793148444,37314.6320668641,373.146320668641,393.388503079806,0,normal,,normal_semisynthetic
8305,2026-06-16 18:51:30,2026-06,segment_12,200_stab,451.5345625,34.674715,-63.106644,100.956112427623,19112.1802892911,-4684.35933419171,31065.8609420037,36773.7185208418,367.737185208418,468.693297636042,0,normal,,normal_semisynthetic
8306,2026-06-16 18:51:50,2026-06,segment_12,200_stab,450.8056875,33.400626,-63.42963,70.4744897263765,19402.8561009582,-4712.7777917,30223.4998543369,36223.4874471459,362.234874471459,432.709364197835,0,normal,,normal_semisynthetic
8307,2026-06-16 18:52:00,2026-06,segment_12,200_stab,450.449125,32.761931,-63.588835,104.317497964706,19541.2857833458,-4725.79691735406,29796.2502736681,35944.5619940143,359.445619940143,463.763117904849,0,normal,,normal_semisynthetic
8308,2026-06-16 18:52:20,2026-06,segment_12,200_stab,449.75615625,31.487568,-63.901446,29.7352574464327,19803.0052112343,-4749.17849446106,28934.8529754732,35382.7560893817,353.827560893817,383.56281834025,0,normal,,normal_semisynthetic
8309,2026-06-16 18:52:30,2026-06,segment_12,200_stab,449.418,30.84816,-64.05589,83.2766302546005,19927.0976383377,-4759.54776729767,28498.5594352121,35098.5812408329,350.985812408329,434.26244266293,0,normal,,normal_semisynthetic
8310,2026-06-16 18:52:50,2026-06,segment_12,200_stab,448.76296875,29.571789,-64.359677,110.162961503381,20160.5316226813,-4777.36990180726,27620.3920836916,34527.6173134591,345.276173134591,455.439134637972,0,normal,,normal_semisynthetic
8311,2026-06-16 18:53:00,2026-06,segment_12,200_stab,448.4463125,28.934905,-64.509128,108.641358258542,20269.9788984034,-4784.76708181696,27178.9424487728,34241.2171688254,342.412171688254,451.053529946796,0,normal,,normal_semisynthetic
8312,2026-06-16 18:53:20,2026-06,segment_12,200_stab,447.831125,27.65471,-64.805497,87.0313526878256,20476.0595178464,-4796.46771680284,26285.8418085083,33663.3420135114,336.633420135114,423.66477282294,0,normal,,normal_semisynthetic
8313,2026-06-16 18:53:40,2026-06,segment_12,200_stab,447.2445,26.372446,-65.097296,101.269996657858,20664.2098728127,-4803.73397534383,25384.6293589939,33082.6969497201,330.826969497201,432.096966155059,0,normal,,normal_semisynthetic
8314,2026-06-16 18:54:00,2026-06,segment_12,200_stab,446.69009375,25.093896,-65.38359,101.478007410792,20834.10192509,-4806.29790043515,24480.4935202468,32503.1516245365,325.031516245365,426.509523656157,0,normal,,normal_semisynthetic
8315,2026-06-16 18:54:20,2026-06,segment_12,200_stab,446.167,23.814641,-65.665739,80.6566226850482,20986.8940172379,-4803.94959705682,23571.3182101428,31923.8890861632,319.238890861632,399.89551354668,0,normal,,normal_semisynthetic
8316,2026-06-16 18:54:30,2026-06,segment_12,200_stab,445.9170625,23.173515,-65.805628,104.502081621619,21057.1610760406,-4800.85367939306,23114.2346918792,31634.1599228513,316.341599228513,420.843680850132,0,normal,,normal_semisynthetic
8317,2026-06-16 18:54:40,2026-06,segment_12,200_stab,445.67634375,22.534722,-65.944055,98.0271637773333,21123.0680393174,-4796.45895464555,22657.998283098,31346.050917047,313.46050917047,411.487672947803,0,normal,,normal_semisynthetic
8318,2026-06-16 18:54:50,2026-06,segment_12,200_stab,445.44371875,21.895196,-66.081724,111.227864522982,21185.0093868773,-4790.72431355617,22200.5149608116,31058.3084970157,310.583084970157,421.810949493139,0,normal,,normal_semisynthetic
8319,2026-06-16 18:55:10,2026-06,segment_12,200_stab,445.003375,20.613651,-66.354993,135.881788128764,21297.2014219667,-4775.11474342359,21281.9305484855,30484.3087028596,304.843087028596,440.724875157359,0,normal,,normal_semisynthetic
8320,2026-06-16 18:55:30,2026-06,segment_12,200_stab,444.59765625,19.330325,-66.625387,120.24598287343,21393.9733988749,-4753.82872017314,20360.140307218,29913.8145113944,299.138145113944,419.384127987374,0,normal,,normal_semisynthetic
8321,2026-06-16 18:55:50,2026-06,segment_12,200_stab,444.226875,18.042626,-66.893704,83.1781643000975,21475.8215311102,-4726.61670519319,19433.8465958988,29346.6558474187,293.466558474187,376.644722774285,0,normal,,normal_semisynthetic
8322,2026-06-16 18:56:10,2026-06,segment_12,200_stab,443.894875,16.761431,-67.157937,123.028204504139,21542.449477961,-4693.57774368054,18511.4027362441,28788.5191145689,287.885191145689,410.913395649828,0,normal,,normal_semisynthetic
8323,2026-06-16 18:56:20,2026-06,segment_12,200_stab,443.74275,16.120023,-67.289274,94.6551134779244,21570.3535802964,-4674.76190771438,18049.4430537945,28511.6808874011,285.116808874011,379.771922351936,0,normal,,normal_semisynthetic
8324,2026-06-16 18:56:30,2026-06,segment_12,200_stab,443.600375,15.479796,-67.419779,110.665537258663,21594.6227463964,-4654.44701765224,17588.313368176,28237.2161470722,282.372161470722,393.037698729384,0,normal,,normal_semisynthetic
8325,2026-06-16 18:56:50,2026-06,segment_12,200_stab,443.34340625,14.193972,-67.680207,113.025978245706,21632.6610919385,-4608.96555296541,16662.3695419458,27692.0412418343,276.920412418343,389.94639066405,0,normal,,normal_semisynthetic
8326,2026-06-16 18:57:00,2026-06,segment_12,200_stab,443.22975,13.552174,-67.809421,96.7572524964502,21646.3492680229,-4583.89977077535,16200.4202432456,27423.1688504358,274.231688504358,370.988941000808,0,normal,,normal_semisynthetic
8327,2026-06-16 18:57:20,2026-06,segment_12,200_stab,443.0320625,12.268329,-68.066468,106.26909119824,21663.2445369401,-4528.97984415872,15277.1071658823,26892.3376755148,268.923376755148,375.192467953388,0,normal,,normal_semisynthetic
8328,2026-06-16 18:57:40,2026-06,segment_12,200_stab,442.87340625,10.976415,-68.323399,126.779319395477,21666.2445418751,-4467.21028279962,14349.4998335913,26368.3572816609,263.683572816609,390.462892212086,0,normal,,normal_semisynthetic
8329,2026-06-16 18:57:50,2026-06,segment_12,200_stab,442.80971875,10.333598,-68.450646,125.566513828594,21662.5406253663,-4434.02233118842,13888.7002025827,26111.7255978295,261.117255978295,386.683769806889,0,normal,,normal_semisynthetic
8330,2026-06-16 18:58:00,2026-06,segment_12,200_stab,442.75625,9.691364,-68.577428,112.872096755553,21655.409931428,-4399.22228891642,13428.9259752218,25858.1899771325,258.581899771325,371.453996526878,0,normal,,normal_semisynthetic
8331,2026-06-16 18:58:20,2026-06,segment_12,200_stab,442.680125,8.408668,-68.82966,114.516493323495,21630.9592493176,-4324.77642629451,12512.7959204847,25360.8389240334,253.608389240334,368.124882563829,0,normal,,normal_semisynthetic
8332,2026-06-16 18:58:30,2026-06,segment_12,200_stab,442.65734375,7.76243,-68.956298,107.598098998746,21613.5158462936,-4284.75598003141,12052.5075146026,25115.0580018433,251.150580018433,358.748679017179,0,normal,,normal_semisynthetic
8333,2026-06-16 18:58:40,2026-06,segment_12,200_stab,442.645125,7.123861,-69.081168,119.845089241609,21592.9279418837,-4243.54627854734,11598.6406568786,24875.5037578931,248.755037578931,368.60012682054,0,normal,,normal_semisynthetic
8334,2026-06-16 18:59:00,2026-06,segment_12,200_stab,442.6518125,5.836287,-69.332252,127.577092930183,21541.3618409553,-4155.38686749226,10686.7929873177,24402.9722438738,244.029722438739,371.606815368921,0,normal,,normal_semisynthetic
8335,2026-06-16 18:59:20,2026-06,segment_12,200_stab,442.70040625,4.550546,-69.582196,112.169936592367,21476.6154871416,-4060.53986533456,9781.3495283718,23945.9348403164,239.459348403164,351.629284995531,0,normal,,normal_semisynthetic
8336,2026-06-16 18:59:30,2026-06,segment_12,200_stab,442.74046875,3.908,-69.706868,121.138281861035,21439.3678054351,-4010.56849053189,9331.04077212237,23723.3950648929,237.233950648929,358.372232509964,0,normal,,normal_semisynthetic
8337,2026-06-16 18:59:50,2026-06,segment_12,200_stab,442.85228125,2.621545,-69.956108,126.333200517978,21355.1800780606,-3905.33027143184,8434.40581632409,23290.2237466667,232.902237466667,359.235437984645,0,normal,,normal_semisynthetic
8338,2026-06-16 19:00:00,2026-06,segment_12,200_stab,442.92403125,1.978351,-70.080582,104.801572365934,21308.3670018591,-3850.10296441982,7988.81073946731,23080.0973601409,230.800973601409,335.602545967343,0,normal,,normal_semisynthetic
8339,2026-06-16 19:00:10,2026-06,segment_12,200_stab,443.006375,1.335097,-70.205007,107.68695377723,21258.4679789805,-3793.11931505909,7545.12824328496,22874.4218540978,228.744218540978,336.431172318208,0,normal,,normal_semisynthetic
8340,2026-06-16 19:00:20,2026-06,segment_12,200_stab,443.10015625,0.686129,-70.330485,122.610909853145,21205.0597408817,-3733.85092334347,7099.59937595438,22671.5794031021,226.715794031021,349.326703884167,0,normal,,normal_semisynthetic
8341,2026-06-16 19:00:40,2026-06,segment_12,200_stab,443.3174375,-0.598299,-70.578796,119.301676221883,21090.5311843301,-3611.24973952877,6224.48363991257,22284.4301453276,222.844301453276,342.145977675159,0,normal,,normal_semisynthetic
8342,2026-06-16 19:01:00,2026-06,segment_12,200_stab,443.57759375,-1.886484,-70.82792,155.223529986858,20964.3700676909,-3481.19058017442,5356.45047520635,21916.0913915764,219.160913915764,374.384443902622,0,normal,,normal_semisynthetic
8343,2026-06-16 19:01:10,2026-06,segment_12,200_stab,443.72309375,-2.528948,-70.95225,121.670443243344,20897.4201174821,-3413.66074842532,4927.4087454359,21740.1610899387,217.401610899387,339.072054142731,0,normal,,normal_semisynthetic
8344,2026-06-16 19:01:20,2026-06,segment_12,200_stab,443.87921875,-3.172016,-71.076785,100.063230570343,20827.8394800285,-3344.28838121476,4500.68565235479,21569.4073521706,215.694073521706,315.75730409205,0,normal,,normal_semisynthetic
8345,2026-06-16 19:01:30,2026-06,segment_12,200_stab,444.04571875,-3.814971,-71.201409,143.428367628459,20755.7979183054,-3273.1487442966,4076.85792221869,21404.1449361047,214.041449361047,357.469816989506,0,normal,,normal_semisynthetic
8346,2026-06-16 19:01:50,2026-06,segment_12,200_stab,444.410125,-5.101486,-71.451175,112.216594134725,20604.6227261605,-3125.47268657332,3237.63325477775,21090.3135655771,210.903135655771,323.119729790496,0,normal,,normal_semisynthetic
8347,2026-06-16 19:02:10,2026-06,segment_12,200_stab,444.815375,-6.386466,-71.701331,117.281545692369,20444.9945745609,-2970.90701878058,2411.72082656988,20800.0117551259,208.000117551259,325.281663243628,0,normal,,normal_semisynthetic
8348,2026-06-16 19:02:20,2026-06,segment_12,200_stab,445.03315625,-7.028469,-71.826631,114.10354504164,20362.2927885166,-2891.05515687021,2003.87307718567,20663.8978616042,206.638978616042,320.742523657682,0,normal,,normal_semisynthetic
8349,2026-06-16 19:02:40,2026-06,segment_12,200_stab,445.49884375,-8.311716,-72.077818,114.827751682003,20191.6949122894,-2726.25592588055,1198.54806085515,20410.1330779237,204.101330779237,318.92908246124,0,normal,,normal_semisynthetic
8350,2026-06-16 19:02:50,2026-06,segment_12,200_stab,445.74653125,-8.952898,-72.203739,116.495116054365,20104.059499414,-2641.34943475704,801.205977295112,20292.6554745929,202.926554745929,319.421670800294,0,normal,,normal_semisynthetic
8351,2026-06-16 19:03:00,2026-06,segment_12,200_stab,446.00546875,-9.597184,-72.330582,110.51926337963,20014.562317077,-2554.33337753233,405.384035913147,20180.9727209643,201.809727209643,312.328990589274,0,normal,,normal_semisynthetic
8352,2026-06-16 19:03:20,2026-06,segment_12,200_stab,446.552125,-10.883544,-72.584857,111.260771853405,19832.0888005817,-2375.59238037967,-374.446027871546,19977.3720789213,199.773720789213,311.034492642618,0,normal,,normal_semisynthetic
8353,2026-06-16 19:03:30,2026-06,segment_12,200_stab,446.83934375,-11.524961,-72.712206,130.286276722717,19739.4810808385,-2284.02071051378,-758.041164039426,19885.6352765814,198.856352765814,329.142629488531,0,normal,,normal_semisynthetic
8354,2026-06-16 19:03:50,2026-06,segment_12,200_stab,447.443375,-12.809374,-72.968447,124.221013302904,19551.4601411733,-2095.89828004627,-1515.61632006105,19721.8020495548,197.218020495548,321.439033798452,0,normal,,normal_semisynthetic
8355,2026-06-16 19:04:10,2026-06,segment_12,200_stab,448.08215625,-14.087534,-73.225262,132.747253552916,19361.82886664,-1902.59698153677,-2255.53080909397,19585.3953640456,195.853953640456,328.601207193371,0,normal,,normal_semisynthetic
